Linux 2.6.32-358.2.1.el6.x86_64 (n020303) 	2013-05-30 	_x86_64_	(24 CPU)

00:00:01          DEV       tps  rd_sec/s  wr_sec/s  avgrq-sz  avgqu-sz     await     svctm     %util
16:40:01       dev9-2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
16:50:01      dev8-16     22,07      0,00   5358,91    242,80      0,08      3,59      2,69      5,95
16:50:01       dev8-0     22,08      0,00   5356,82    242,56      0,08      3,53      2,72      6,01
16:50:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
16:50:01       dev9-1      0,72      0,00      5,74      8,00      0,00      0,00      0,00      0,00
16:50:01       dev9-3    101,23      0,00  10700,33    105,71      0,00      0,00      0,00      0,00
16:50:01       dev9-2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
17:00:01      dev8-16     94,76      0,00  44586,75    470,52      0,56      5,96      2,52     23,93
17:00:01       dev8-0     95,40      2,92  44589,64    467,42      0,57      5,97      2,57     24,49
17:00:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
17:00:01       dev9-1      0,74      0,00      5,91      8,00      0,00      0,00      0,00      0,00
17:00:01       dev9-3    740,40      0,00  89160,51    120,42      0,00      0,00      0,00      0,00
17:00:01       dev9-2      0,37      2,92      0,00      8,00      0,00      0,00      0,00      0,00
17:10:01      dev8-16     54,98      1,05  25861,01    470,42      0,35      6,40      2,74     15,07
17:10:01       dev8-0     55,34      2,06  25864,72    467,39      0,35      6,41      2,81     15,54
17:10:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
17:10:01       dev9-1      0,92      0,44      6,92      7,99      0,00      0,00      0,00      0,00
17:10:01       dev9-3    430,09      0,22  51707,84    120,23      0,00      0,00      0,00      0,00
17:10:01       dev9-2      0,29      2,34      0,00      8,00      0,00      0,00      0,00      0,00
17:20:01      dev8-16     55,31   2242,55  20755,33    415,80      0,39      7,11      2,54     14,04
17:20:01       dev8-0     55,70   2240,43  20759,46    412,90      0,40      7,17      2,58     14,35
17:20:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
17:20:01       dev9-1      0,72      0,00      5,75      8,00      0,00      0,00      0,00      0,00
17:20:01       dev9-3    386,70   4482,98  41499,31    118,91      0,00      0,00      0,00      0,00
17:20:01       dev9-2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
17:30:01      dev8-16     68,22  10322,25   7440,81    260,38      0,66      9,74      1,79     12,20
17:30:01       dev8-0     68,13  10320,11   7439,38    260,66      0,66      9,73      1,78     12,13
17:30:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
17:30:01       dev9-1      0,71      0,00      5,64      8,00      0,00      0,00      0,00      0,00
17:30:01       dev9-3    315,44  20642,36  14865,20    112,56      0,00      0,00      0,00      0,00
17:30:01       dev9-2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
17:40:01      dev8-16     63,07   9672,79   6970,33    263,86      0,59      9,41      1,81     11,41
17:40:01       dev8-0     64,56   9673,64   6984,74    258,03      0,59      9,10      1,80     11,61
17:40:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
17:40:01       dev9-1      0,72      0,00      5,74      8,00      0,00      0,00      0,00      0,00
17:40:01       dev9-3    296,26  19346,32  13939,66    112,35      0,00      0,00      0,00      0,00
17:40:01       dev9-2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
17:50:01      dev8-16     73,41  10098,71  11546,08    294,85      0,73      9,97      1,97     14,47
17:50:01       dev8-0     74,91  10108,80  11556,90    289,21      0,78     10,43      2,03     15,18
17:50:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
17:50:01       dev9-1      0,77      0,00      6,14      8,00      0,00      0,00      0,00      0,00
17:50:01       dev9-3    376,19  20207,51  23087,05    115,09      0,00      0,00      0,00      0,00
17:50:01       dev9-2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
18:00:01      dev8-16     62,72   8982,96   8009,84    270,94      0,61      9,68      1,92     12,02
18:00:01       dev8-0     62,89   9001,70   8011,11    270,53      0,63      9,94      2,00     12,57
18:00:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
18:00:01       dev9-1      0,94      0,00      7,52      8,00      0,00      0,00      0,00      0,00
18:00:01       dev9-3    299,48  17984,66  16003,49    113,49      0,00      0,00      0,00      0,00
18:00:01       dev9-2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
18:10:01      dev8-16    122,92   4442,26  36801,42    335,53      0,96      7,82      2,41     29,66
18:10:01       dev8-0    124,13   4487,78  36787,87    332,52      1,03      8,27      2,51     31,12
18:10:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
18:10:01       dev9-1      0,83      0,00      6,67      8,00      0,00      0,00      0,00      0,00
18:10:01       dev9-3    712,41   8929,78  73573,28    115,81      0,00      0,00      0,00      0,00
18:10:01       dev9-2      0,02      0,15      0,00      8,00      0,00      0,00      0,00      0,00
18:20:01      dev8-16     95,52  11063,63  18309,43    307,49      1,14     11,94      2,65     25,31
18:20:01       dev8-0     96,70  11091,85  18318,35    304,12      1,15     11,94      2,67     25,84
18:20:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
18:20:01       dev9-1      0,73      0,00      5,85      7,98      0,00      0,00      0,00      0,00
18:20:01       dev9-3    499,89  22155,48  36608,78    117,55      0,00      0,00      0,00      0,00
18:20:01       dev9-2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
18:30:01      dev8-16     24,47    219,79   7653,99    321,80      0,12      5,10      2,58      6,31
18:30:01       dev8-0     25,94    222,20   7666,72    304,11      0,14      5,48      2,64      6,86
18:30:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
18:30:01       dev9-1      0,71      0,00      5,66      8,00      0,00      0,00      0,00      0,00
18:30:01       dev9-3    139,45    419,99  15305,34    112,76      0,00      0,00      0,00      0,00
18:30:01       dev9-2      2,75     21,99      0,00      8,00      0,00      0,00      0,00      0,00
18:40:01      dev8-16     32,63    309,25  23391,56    726,31     12,27    375,87      5,00     16,31
18:40:01       dev8-0     39,31    319,80  23509,24    606,13     22,06    561,15      4,60     18,10
18:40:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
18:40:01       dev9-1      2,63     36,17     14,27     19,19      0,00      0,00      0,00      0,00
18:40:01       dev9-3   5870,74    587,50  46867,39      8,08      0,00      0,00      0,00      0,00
18:40:01       dev9-2      0,66      5,26      0,00      8,00      0,00      0,00      0,00      0,00
18:50:01      dev8-16      2,06     10,26     15,15     12,34      0,01      5,06      4,17      0,86
18:50:01       dev8-0      2,12     11,04     14,94     12,28      0,01      4,67      3,82      0,81
18:50:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
18:50:01       dev9-1      0,75      0,00      5,97      8,00      0,00      0,00      0,00      0,00
18:50:01       dev9-3      2,17     21,31     14,04     16,28      0,00      0,00      0,00      0,00
18:50:01       dev9-2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
19:00:01      dev8-16      3,09     15,59     20,54     11,71      0,01      4,71      3,85      1,19
19:00:01       dev8-0      3,06     15,63     20,53     11,83      0,01      4,42      3,59      1,10
19:00:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
19:00:01       dev9-1      0,75      0,00      6,02      8,00      0,00      0,00      0,00      0,00
19:00:01       dev9-3      3,68     31,21     25,39     15,39      0,00      0,00      0,00      0,00
19:00:01       dev9-2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
19:10:01      dev8-16     33,46    328,50   8696,89    269,77      0,17      5,14      2,53      8,47
19:10:01       dev8-0     34,33    331,88   8710,90    263,38      0,17      5,04      2,53      8,69
19:10:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
19:10:01       dev9-1      0,91      0,00      7,30      8,00      0,00      0,00      0,00      0,00
19:10:01       dev9-3    166,60    660,27  17388,81    108,33      0,00      0,00      0,00      0,00
19:10:01       dev9-2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
19:20:02      dev8-16     56,30     46,56  20120,54    358,24      0,28      4,89      2,48     13,99
19:20:02       dev8-0     59,39     48,75  20143,66    340,00      0,31      5,20      2,63     15,65
19:20:02       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
19:20:02       dev9-1      0,71      0,19      5,50      8,00      0,00      0,00      0,00      0,00
19:20:02       dev9-3    352,76     95,11  40249,44    114,37      0,00      0,00      0,00      0,00
19:20:02       dev9-2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
19:30:01      dev8-16     23,09      0,17   5462,83    236,59      0,08      3,47      2,77      6,41
19:30:01       dev8-0     24,24      0,11   5473,71    225,78      0,09      3,71      2,91      7,06
19:30:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
19:30:01       dev9-1      0,76      0,22      5,90      8,00      0,00      0,00      0,00      0,00
19:30:01       dev9-3    104,81      0,07  10921,37    104,21      0,00      0,00      0,00      0,00
19:30:01       dev9-2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
19:40:01      dev8-16     24,04      0,35   5500,58    228,83      0,08      3,49      2,84      6,83
19:40:01       dev8-0     24,49      0,58   5502,42    224,68      0,09      3,52      2,86      7,01
19:40:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
19:40:01       dev9-1      0,86      0,56      6,29      7,98      0,00      0,00      0,00      0,00
19:40:01       dev9-3    106,21      0,26  10986,27    103,44      0,00      0,00      0,00      0,00
19:40:01       dev9-2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
19:50:01      dev8-16     23,39      4,58   5367,48    229,65      0,09      3,71      2,92      6,82
19:50:01       dev8-0     24,27      4,86   5377,80    221,80      0,09      3,63      2,90      7,03
19:50:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
19:50:01       dev9-1      1,06      9,24      5,52     13,89      0,00      0,00      0,00      0,00
19:50:01       dev9-3    104,02      0,20  10730,76    103,16      0,00      0,00      0,00      0,00
19:50:01       dev9-2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
20:00:01      dev8-16     23,24      0,05   5481,49    235,92      0,09      3,81      2,95      6,85
20:00:01       dev8-0     23,84      0,04   5484,33    230,02      0,09      3,82      2,96      7,06
20:00:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
20:00:01       dev9-1      0,74      0,12      5,84      8,07      0,00      0,00      0,00      0,00
20:00:01       dev9-3    104,83      0,08  10950,22    104,46      0,00      0,00      0,00      0,00
20:00:01       dev9-2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
20:10:01      dev8-16     23,48      0,60   5347,57    227,73      0,08      3,53      2,86      6,72
20:10:01       dev8-0     24,24      0,94   5355,42    220,94      0,09      3,52      2,86      6,93
20:10:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
20:10:01       dev9-1      0,81      1,24      6,00      8,98      0,00      0,00      0,00      0,00
20:10:01       dev9-3    103,15      0,09  10687,04    103,61      0,00      0,00      0,00      0,00
20:10:01       dev9-2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
20:20:01      dev8-16     23,93      0,85   5586,59    233,48      0,09      3,59      2,88      6,89
20:20:01       dev8-0     24,52      0,51   5591,20    228,01      0,09      3,57      2,84      6,96
20:20:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
20:20:01       dev9-1      0,73      1,28      5,60      9,46      0,00      0,00      0,00      0,00
20:20:01       dev9-3    107,01      0,08  11162,68    104,31      0,00      0,00      0,00      0,00
20:20:01       dev9-2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
20:30:01      dev8-16     23,97      0,00   5475,54    228,39      0,09      3,61      2,91      6,98
20:30:01       dev8-0     24,22      0,07   5478,78    226,23      0,09      3,66      2,91      7,05
20:30:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
20:30:01       dev9-1      0,77      0,00      6,12      7,98      0,00      0,00      0,00      0,00
20:30:01       dev9-3    105,00      0,07  10937,69    104,17      0,00      0,00      0,00      0,00
20:30:01       dev9-2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
20:40:02      dev8-16    180,74   2764,74  55667,31    323,30      6,63     36,69      2,88     51,99
20:40:02       dev8-0    177,11   2621,27  55672,03    329,14      6,97     39,34      3,02     53,44
20:40:02       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
20:40:02       dev9-1      1,57     20,01      6,20     16,75      0,00      0,00      0,00      0,00
20:40:02       dev9-3    592,98     10,85  71161,56    120,03      0,00      0,00      0,00      0,00
20:40:02       dev9-2   3178,54   5355,26  20073,09      8,00      0,00      0,00      0,00      0,00
20:50:01      dev8-16    155,33   5976,60  21839,81    179,08      1,00      6,47      3,40     52,85
20:50:01       dev8-0    154,45   5909,25  21844,27    179,69      1,02      6,59      3,46     53,44
20:50:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
20:50:01       dev9-1      0,74      0,03      5,87      8,00      0,00      0,00      0,00      0,00
20:50:01       dev9-3    366,22      2,15  43668,18    119,25      0,00      0,00      0,00      0,00
20:50:01       dev9-2   1485,43  11883,46      0,00      8,00      0,00      0,00      0,00      0,00
21:00:01      dev8-16     41,88    676,14  16653,75    413,84      0,32      7,70      3,18     13,32
21:00:01       dev8-0     42,08    660,99  16658,58    411,59      0,34      8,01      3,24     13,63
21:00:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
21:00:01       dev9-1      0,77      1,15      5,97      9,24      0,00      0,00      0,00      0,00
21:00:01       dev9-3    293,45   1273,21  33295,98    117,80      0,00      0,00      0,00      0,00
21:00:01       dev9-2      7,87     62,90      0,10      8,00      0,00      0,00      0,00      0,00
21:10:01      dev8-16     36,19    729,12  14123,89    410,47      0,27      7,59      3,24     11,72
21:10:01       dev8-0     36,70    707,66  14128,39    404,21      0,27      7,48      3,14     11,54
21:10:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
21:10:01       dev9-1      0,99      4,13      6,66     10,88      0,00      0,00      0,00      0,00
21:10:01       dev9-3    252,42   1411,52  28234,64    117,45      0,00      0,00      0,00      0,00
21:10:01       dev9-2      2,62     20,90      0,03      8,00      0,00      0,00      0,00      0,00
21:20:01      dev8-16     67,31   8189,58   6622,43    220,05      0,48      7,10      1,97     13,28
21:20:01       dev8-0     70,74   8186,81   6651,91    209,77      0,56      7,85      2,08     14,72
21:20:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
21:20:01       dev9-1      0,72      0,00      5,77      8,00      0,00      0,00      0,00      0,00
21:20:01       dev9-3    270,71  16183,09  13257,70    108,75      0,00      0,00      0,00      0,00
21:20:01       dev9-2     24,21    193,29      0,40      8,00      0,00      0,00      0,00      0,00
21:30:01      dev8-16     82,59   9466,20   9503,98    229,68      0,65      7,92      1,94     16,01
21:30:01       dev8-0     85,91   9458,83   9535,62    221,10      0,77      8,92      2,09     17,95
21:30:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
21:30:01       dev9-1      0,74      0,00      5,90      8,00      0,00      0,00      0,00      0,00
21:30:01       dev9-3    347,28  18916,00  19023,62    109,25      0,00      0,00      0,00      0,00
21:30:01       dev9-2      1,13      9,03      0,00      8,00      0,00      0,00      0,00      0,00
21:40:01      dev8-16     87,77   9480,97  10236,46    224,64      0,70      7,93      2,01     17,65
21:40:01       dev8-0     90,37   9441,03  10271,53    218,12      0,84      9,34      2,15     19,44
21:40:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
21:40:01       dev9-1      0,78      0,00      6,23      7,98      0,00      0,00      0,00      0,00
21:40:01       dev9-3    359,90  18766,52  20491,52    109,08      0,00      0,00      0,00      0,00
21:40:01       dev9-2     19,42    155,37      0,00      8,00      0,00      0,00      0,00      0,00
21:50:01      dev8-16     99,46   9723,90  12001,44    218,43      2,59     26,06      2,11     21,00
21:50:01       dev8-0    103,13   9723,23  12034,98    210,97      2,63     25,48      2,23     23,05
21:50:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
21:50:01       dev9-1      1,27     13,75      5,74     15,33      0,00      0,00      0,00      0,00
21:50:01       dev9-3    372,58  19309,66  21473,16    109,46      0,00      0,00      0,00      0,00
21:50:01       dev9-2    174,61    123,83   1273,04      8,00      0,00      0,00      0,00      0,00
22:00:01      dev8-16    148,46   9455,67  17228,82    179,74     15,73    105,93      2,72     40,31
22:00:01       dev8-0    152,53   9465,84  17257,60    175,20     14,38     94,26      2,78     42,44
22:00:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
22:00:01       dev9-1      1,14     16,73      5,84     19,85      0,00      0,00      0,00      0,00
22:00:01       dev9-3    351,76  18054,84  20200,03    108,75      0,00      0,00      0,00      0,00
22:00:01       dev9-2    997,95    849,85   7133,75      8,00      0,00      0,00      0,00      0,00
22:10:01      dev8-16    202,59   3629,84  34747,27    189,44      7,91     39,03      3,27     66,26
22:10:01       dev8-0    203,80   3586,95  34771,21    188,22      8,80     43,16      3,35     68,28
22:10:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
22:10:01       dev9-1      1,13      8,31      6,69     13,25      0,00      0,00      0,00      0,00
22:10:01       dev9-3    625,70   3797,41  63308,02    107,25      0,00      0,00      0,00      0,00
22:10:01       dev9-2    813,12   3410,97   3094,02      8,00      0,00      0,00      0,00      0,00
22:20:01      dev8-16    341,19   9344,08  48189,04    168,63      8,56     25,08      2,50     85,23
22:20:01       dev8-0    340,65   9200,08  48240,74    168,62      9,51     27,91      2,59     88,36
22:20:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
22:20:01       dev9-1      1,05      5,54      6,19     11,18      0,00      0,00      0,00      0,00
22:20:01       dev9-3   1113,91  15861,83  94792,68     99,34      0,00      0,00      0,00      0,00
22:20:01       dev9-2    435,86   2677,02    809,86      8,00      0,00      0,00      0,00      0,00
22:30:01      dev8-16     87,21   3063,47   5539,44     98,65      2,68     30,75      3,41     29,73
22:30:01       dev8-0     88,07   3034,29   5550,04     97,47      2,46     27,92      3,46     30,47
22:30:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
22:30:01       dev9-1      1,57     29,26      6,05     22,44      0,00      0,00      0,00      0,00
22:30:01       dev9-3    127,82   3738,24   9513,89    103,67      0,00      0,00      0,00      0,00
22:30:01       dev9-2    388,62   2329,99    778,97      8,00      0,00      0,00      0,00      0,00
22:40:01      dev8-16     60,65   2540,91   5398,34    130,90      0,39      6,51      3,19     19,34
22:40:01       dev8-0     61,05   2512,66   5401,87    129,65      0,43      6,97      3,24     19,79
22:40:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
22:40:01       dev9-1      0,82      0,69      6,29      8,47      0,00      0,00      0,00      0,00
22:40:01       dev9-3    131,34   2795,43  10749,16    103,13      0,00      0,00      0,00      0,00
22:40:01       dev9-2    284,27   2257,34     16,84      8,00      0,00      0,00      0,00      0,00
22:50:01      dev8-16     25,43    142,06   5449,71    219,87      0,12      4,55      3,23      8,20
22:50:01       dev8-0     26,39    161,74   5452,02    212,74      0,13      4,81      3,35      8,83
22:50:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
22:50:01       dev9-1      0,73      0,00      5,84      8,00      0,00      0,00      0,00      0,00
22:50:01       dev9-3    106,63    226,23  10871,37    104,08      0,00      0,00      0,00      0,00
22:50:01       dev9-2     10,59     77,57      7,13      8,00      0,00      0,00      0,00      0,00
23:00:01      dev8-16     25,43    259,45   5443,96    224,28      0,10      4,10      2,98      7,59
23:00:01       dev8-0     25,86    259,49   5448,88    220,73      0,11      4,12      3,04      7,86
23:00:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
23:00:01       dev9-1      0,74      0,22      5,87      8,27      0,00      0,00      0,00      0,00
23:00:01       dev9-3    108,56    445,23  10873,03    104,25      0,00      0,00      0,00      0,00
23:00:01       dev9-2      9,47     73,71      2,05      8,00      0,00      0,00      0,00      0,00
23:10:01      dev8-16     35,87   1970,93   5398,12    205,45      0,24      6,73      2,65      9,52
23:10:01       dev8-0     35,90   1960,96   5400,50    205,06      0,26      7,13      2,72      9,77
23:10:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
23:10:01       dev9-1      0,89      3,59      6,20     10,97      0,00      0,00      0,00      0,00
23:10:01       dev9-3    140,41   3848,50  10782,02    104,20      0,00      0,00      0,00      0,00
23:10:01       dev9-2      9,93     79,47      0,00      8,00      0,00      0,00      0,00      0,00
23:20:01      dev8-16     31,40   1530,95   5444,25    222,11      0,20      6,43      2,70      8,49
23:20:01       dev8-0     33,04   1554,21   5449,92    211,98      0,23      6,87      2,86      9,46
23:20:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
23:20:01       dev9-1      0,67      0,00      5,36      8,00      0,00      0,00      0,00      0,00
23:20:01       dev9-3    132,96   3061,90  10856,07    104,68      0,00      0,00      0,00      0,00
23:20:01       dev9-2      4,36     23,26     11,63      8,00      0,00      0,00      0,00      0,00
23:30:01      dev8-16     31,34   1414,20   5432,71    218,50      0,19      5,90      2,72      8,51
23:30:01       dev8-0     32,38   1425,30   5437,75    211,94      0,22      6,72      2,90      9,38
23:30:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
23:30:01       dev9-1      0,72      0,00      5,74      7,98      0,00      0,00      0,00      0,00
23:30:01       dev9-3    130,69   2811,32  10847,30    104,51      0,00      0,00      0,00      0,00
23:30:01       dev9-2      4,02     28,28      3,87      8,00      0,00      0,00      0,00      0,00
23:40:01      dev8-16     26,29    283,98   5420,06    216,95      0,13      4,84      3,06      8,06
23:40:01       dev8-0     26,57    270,80   5426,73    214,43      0,13      4,87      3,08      8,18
23:40:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
23:40:01       dev9-1      0,81      2,88      6,21     11,16      0,00      0,00      0,00      0,00
23:40:01       dev9-3    108,18    443,05  10815,15    104,07      0,00      0,00      0,00      0,00
23:40:01       dev9-2     14,50    108,63      7,41      8,00      0,00      0,00      0,00      0,00
23:50:01      dev8-16     34,48   1810,55   5487,47    211,68      0,24      6,84      2,67      9,21
23:50:01       dev8-0     35,04   1811,14   5496,49    208,53      0,25      7,00      2,70      9,45
23:50:01       dev9-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
23:50:01       dev9-1      0,69      0,00      5,49      7,98      0,00      0,00      0,00      0,00
23:50:01       dev9-3    139,52   3596,72  10960,31    104,33      0,00      0,00      0,00      0,00
23:50:01       dev9-2      3,69     24,96      4,52      8,00      0,00      0,00      0,00      0,00
